# H0=6.9330e+01 Om0=2.8800e-01 Ob0=4.7200e-02 Ol0=7.1200e-01 | N=2000
# redshift scafa dcom[Mpc] vcom[Mpc3] tlook[Myr] efunc
1.07032275e-02 9.89410118e-01 4.61749628e+01 4.12390140e+05 1.49802943e+02 1.00466259e+00
1.08023130e-02 9.89313130e-01 4.66014245e+01 4.23922226e+05 1.51179077e+02 1.00470612e+00
1.09023158e-02 9.89215263e-01 4.70318155e+01 4.35776533e+05 1.52567755e+02 1.00475005e+00
1.10032444e-02 9.89116509e-01 4.74661717e+01 4.47962054e+05 1.53969087e+02 1.00479440e+00
1.11051074e-02 9.89016862e-01 4.79045296e+01 4.60488033e+05 1.55383187e+02 1.00483917e+00
1.12079133e-02 9.88916312e-01 4.83469258e+01 4.73363972e+05 1.56810170e+02 1.00488436e+00
1.13116710e-02 9.88814852e-01 4.87933973e+01 4.86599637e+05 1.58250152e+02 1.00492997e+00
1.14163892e-02 9.88712474e-01 4.92439814e+01 5.00205066e+05 1.59703248e+02 1.00497602e+00
1.15220768e-02 9.88609169e-01 4.96987160e+01 5.14190578e+05 1.61169576e+02 1.00502250e+00
1.16287428e-02 9.88504930e-01 5.01576389e+01 5.28566778e+05 1.62649254e+02 1.00506941e+00
1.17363963e-02 9.88399749e-01 5.06207886e+01 5.43344568e+05 1.64142403e+02 1.00511677e+00
1.18450465e-02 9.88293616e-01 5.10882038e+01 5.58535152e+05 1.65649142e+02 1.00516457e+00
1.19547024e-02 9.88186524e-01 5.15599236e+01 5.74150048e+05 1.67169593e+02 1.00521283e+00
1.20653735e-02 9.88078464e-01 5.20359874e+01 5.90201092e+05 1.68703878e+02 1.00526154e+00
1.21770691e-02 9.87969428e-01 5.25164350e+01 6.06700454e+05 1.70252122e+02 1.00531071e+00
1.22897988e-02 9.87859407e-01 5.30013065e+01 6.23660638e+05 1.71814449e+02 1.00536034e+00
1.24035720e-02 9.87748392e-01 5.34906424e+01 6.41094500e+05 1.73390984e+02 1.00541044e+00
1.25183986e-02 9.87636374e-01 5.39844837e+01 6.59015252e+05 1.74981855e+02 1.00546102e+00
1.26342881e-02 9.87523346e-01 5.44828715e+01 6.77436475e+05 1.76587190e+02 1.00551207e+00
1.27512505e-02 9.87409297e-01 5.49858476e+01 6.96372128e+05 1.78207117e+02 1.00556360e+00
1.28692956e-02 9.87294219e-01 5.54934538e+01 7.15836558e+05 1.79841767e+02 1.00561562e+00
1.29884336e-02 9.87178103e-01 5.60057325e+01 7.35844512e+05 1.81491270e+02 1.00566813e+00
1.31086745e-02 9.87060939e-01 5.65227266e+01 7.56411147e+05 1.83155760e+02 1.00572114e+00
1.32300285e-02 9.86942720e-01 5.70444791e+01 7.77552042e+05 1.84835370e+02 1.00577465e+00
1.33525060e-02 9.86823434e-01 5.75710337e+01 7.99283211e+05 1.86530234e+02 1.00582866e+00
1.34761173e-02 9.86703074e-01 5.81024341e+01 8.21621112e+05 1.88240489e+02 1.00588318e+00
1.36008729e-02 9.86581629e-01 5.86387248e+01 8.44582662e+05 1.89966271e+02 1.00593822e+00
1.37267835e-02 9.86459090e-01 5.91799505e+01 8.68185249e+05 1.91707718e+02 1.00599378e+00
1.38538597e-02 9.86335447e-01 5.97261563e+01 8.92446744e+05 1.93464970e+02 1.00604986e+00
1.39821123e-02 9.86210691e-01 6.02773878e+01 9.17385515e+05 1.95238167e+02 1.00610648e+00
1.41115522e-02 9.86084813e-01 6.08336908e+01 9.43020443e+05 1.97027451e+02 1.00616363e+00
1.42421904e-02 9.85957801e-01 6.13951118e+01 9.69370932e+05 1.98832965e+02 1.00622132e+00
1.43740380e-02 9.85829647e-01 6.19616975e+01 9.96456929e+05 2.00654853e+02 1.00627955e+00
1.45071062e-02 9.85700340e-01 6.25334952e+01 1.02429893e+06 2.02493260e+02 1.00633834e+00
1.46414063e-02 9.85569871e-01 6.31105524e+01 1.05291801e+06 2.04348332e+02 1.00639768e+00
1.47769496e-02 9.85438229e-01 6.36929173e+01 1.08233582e+06 2.06220219e+02 1.00645759e+00
1.49137478e-02 9.85305404e-01 6.42806383e+01 1.11257462e+06 2.08109067e+02 1.00651806e+00
1.50518123e-02 9.85171385e-01 6.48737643e+01 1.14365729e+06 2.10015029e+02 1.00657910e+00
1.51911550e-02 9.85036163e-01 6.54723447e+01 1.17560735e+06 2.11938255e+02 1.00664073e+00
1.53317877e-02 9.84899727e-01 6.60764293e+01 1.20844895e+06 2.13878899e+02 1.00670293e+00
1.54737223e-02 9.84762065e-01 6.66860685e+01 1.24220694e+06 2.15837114e+02 1.00676573e+00
1.56169708e-02 9.84623169e-01 6.73013128e+01 1.27690685e+06 2.17813056e+02 1.00682912e+00
1.57615455e-02 9.84483026e-01 6.79222135e+01 1.31257492e+06 2.19806881e+02 1.00689311e+00
1.59074586e-02 9.84341626e-01 6.85488222e+01 1.34923811e+06 2.21818749e+02 1.00695771e+00
1.60547224e-02 9.84198959e-01 6.91811910e+01 1.38692416e+06 2.23848817e+02 1.00702293e+00
1.62033496e-02 9.84055013e-01 6.98193724e+01 1.42566153e+06 2.25897247e+02 1.00708876e+00
1.63533527e-02 9.83909776e-01 7.04634196e+01 1.46547953e+06 2.27964202e+02 1.00715521e+00
1.65047445e-02 9.83763239e-01 7.11133859e+01 1.50640823e+06 2.30049843e+02 1.00722230e+00
1.66575377e-02 9.83615390e-01 7.17693254e+01 1.54847858e+06 2.32154337e+02 1.00729002e+00
1.68117455e-02 9.83466216e-01 7.24312926e+01 1.59172236e+06 2.34277849e+02 1.00735838e+00
1.69673808e-02 9.83315708e-01 7.30993424e+01 1.63617224e+06 2.36420547e+02 1.00742740e+00
1.71244570e-02 9.83163853e-01 7.37735303e+01 1.68186181e+06 2.38582599e+02 1.00749707e+00
1.72829872e-02 9.83010640e-01 7.44539123e+01 1.72882558e+06 2.40764177e+02 1.00756740e+00
1.74429851e-02 9.82856056e-01 7.51405447e+01 1.77709902e+06 2.42965452e+02 1.00763840e+00
1.76044642e-02 9.82700091e-01 7.58334846e+01 1.82671859e+06 2.45186597e+02 1.00771008e+00
1.77674382e-02 9.82542733e-01 7.65327895e+01 1.87772175e+06 2.47427787e+02 1.00778243e+00
1.79319209e-02 9.82383968e-01 7.72385173e+01 1.93014703e+06 2.49689198e+02 1.00785548e+00
1.80979263e-02 9.82223786e-01 7.79507265e+01 1.98403400e+06 2.51971007e+02 1.00792922e+00
1.82654685e-02 9.82062174e-01 7.86694762e+01 2.03942333e+06 2.54273393e+02 1.00800366e+00
1.84345617e-02 9.81899120e-01 7.93948259e+01 2.09635684e+06 2.56596538e+02 1.00807881e+00
1.86052203e-02 9.81734611e-01 8.01268357e+01 2.15487750e+06 2.58940622e+02 1.00815467e+00
1.87774588e-02 9.81568635e-01 8.08655663e+01 2.21502945e+06 2.61305830e+02 1.00823126e+00
1.89512918e-02 9.81401180e-01 8.16110788e+01 2.27685810e+06 2.63692347e+02 1.00830858e+00
1.91267341e-02 9.81232232e-01 8.23634349e+01 2.34041008e+06 2.66100358e+02 1.00838663e+00
1.93038005e-02 9.81061779e-01 8.31226970e+01 2.40573334e+06 2.68530053e+02 1.00846543e+00
1.94825062e-02 9.80889808e-01 8.38889278e+01 2.47287714e+06 2.70981620e+02 1.00854497e+00
1.96628662e-02 9.80716307e-01 8.46621907e+01 2.54189212e+06 2.73455250e+02 1.00862528e+00
1.98448959e-02 9.80541261e-01 8.54425497e+01 2.61283033e+06 2.75951138e+02 1.00870635e+00
2.00286107e-02 9.80364658e-01 8.62300693e+01 2.68574524e+06 2.78469476e+02 1.00878820e+00
2.02140263e-02 9.80186485e-01 8.70248146e+01 2.76069183e+06 2.81010460e+02 1.00887082e+00
2.04011584e-02 9.80006728e-01 8.78268513e+01 2.83772658e+06 2.83574289e+02 1.00895424e+00
2.05900228e-02 9.79825373e-01 8.86362456e+01 2.91690756e+06 2.86161161e+02 1.00903845e+00
2.07806357e-02 9.79642408e-01 8.94530644e+01 2.99829443e+06 2.88771276e+02 1.00912346e+00
2.09730132e-02 9.79457818e-01 9.02773752e+01 3.08194852e+06 2.91404838e+02 1.00920929e+00
2.11671716e-02 9.79271590e-01 9.11092460e+01 3.16793285e+06 2.94062050e+02 1.00929593e+00
2.13631275e-02 9.79083710e-01 9.19487455e+01 3.25631218e+06 2.96743118e+02 1.00938341e+00
2.15608974e-02 9.78894163e-01 9.27959428e+01 3.34715308e+06 2.99448248e+02 1.00947172e+00
2.17604982e-02 9.78702937e-01 9.36509080e+01 3.44052396e+06 3.02177651e+02 1.00956087e+00
2.19619468e-02 9.78510015e-01 9.45137115e+01 3.53649512e+06 3.04931536e+02 1.00965088e+00
2.21652603e-02 9.78315385e-01 9.53844244e+01 3.63513881e+06 3.07710116e+02 1.00974175e+00
2.23704560e-02 9.78119031e-01 9.62631185e+01 3.73652928e+06 3.10513606e+02 1.00983349e+00
2.25775513e-02 9.77920940e-01 9.71498662e+01 3.84074284e+06 3.13342220e+02 1.00992611e+00
2.27865638e-02 9.77721096e-01 9.80447405e+01 3.94785792e+06 3.16196176e+02 1.01001961e+00
2.29975113e-02 9.77519485e-01 9.89478152e+01 4.05795510e+06 3.19075693e+02 1.01011401e+00
2.32104116e-02 9.77316091e-01 9.98591646e+01 4.17111721e+06 3.21980993e+02 1.01020931e+00
2.34252828e-02 9.77110901e-01 1.00778864e+02 4.28742938e+06 3.24912299e+02 1.01030553e+00
2.36421432e-02 9.76903898e-01 1.01706988e+02 4.40697906e+06 3.27869834e+02 1.01040267e+00
2.38610112e-02 9.76695068e-01 1.02643614e+02 4.52985617e+06 3.30853825e+02 1.01050074e+00
2.40819054e-02 9.76484395e-01 1.03588819e+02 4.65615307e+06 3.33864500e+02 1.01059975e+00
2.43048445e-02 9.76271864e-01 1.04542680e+02 4.78596471e+06 3.36902089e+02 1.01069971e+00
2.45298475e-02 9.76057459e-01 1.05505275e+02 4.91938865e+06 3.39966823e+02 1.01080063e+00
2.47569334e-02 9.75841165e-01 1.06476685e+02 5.05652516e+06 3.43058938e+02 1.01090252e+00
2.49861216e-02 9.75622966e-01 1.07456988e+02 5.19747728e+06 3.46178666e+02 1.01100539e+00
2.52174315e-02 9.75402846e-01 1.08446265e+02 5.34235089e+06 3.49326247e+02 1.01110925e+00
2.54508828e-02 9.75180788e-01 1.09444598e+02 5.49125481e+06 3.52501919e+02 1.01121410e+00
2.56864953e-02 9.74956777e-01 1.10452067e+02 5.64430085e+06 3.55705923e+02 1.01131997e+00
2.59242890e-02 9.74730797e-01 1.11468756e+02 5.80160395e+06 3.58938502e+02 1.01142685e+00
2.61642840e-02 9.74502831e-01 1.12494749e+02 5.96328218e+06 3.62199901e+02 1.01153476e+00
2.64065008e-02 9.74272863e-01 1.13530128e+02 6.12945691e+06 3.65490366e+02 1.01164371e+00
2.66509599e-02 9.74040876e-01 1.14574980e+02 6.30025284e+06 3.68810146e+02 1.01175370e+00
2.68976822e-02 9.73806853e-01 1.15629389e+02 6.47579813e+06 3.72159493e+02 1.01186476e+00
2.71466884e-02 9.73570777e-01 1.16693442e+02 6.65622447e+06 3.75538657e+02 1.01197689e+00
2.73979999e-02 9.73332633e-01 1.17767226e+02 6.84166719e+06 3.78947894e+02 1.01209009e+00
2.76516379e-02 9.73092401e-01 1.18850829e+02 7.03226537e+06 3.82387460e+02 1.01220439e+00
2.79076239e-02 9.72850066e-01 1.19944339e+02 7.22816192e+06 3.85857613e+02 1.01231979e+00
2.81659797e-02 9.72605610e-01 1.21047846e+02 7.42950370e+06 3.89358614e+02 1.01243631e+00
2.84267273e-02 9.72359015e-01 1.22161440e+02 7.63644160e+06 3.92890726e+02 1.01255394e+00
2.86898888e-02 9.72110265e-01 1.23285211e+02 7.84913073e+06 3.96454213e+02 1.01267272e+00
2.89554864e-02 9.71859340e-01 1.24419253e+02 8.06773041e+06 4.00049340e+02 1.01279264e+00
2.92235429e-02 9.71606224e-01 1.25563657e+02 8.29240443e+06 4.03676378e+02 1.01291372e+00
2.94940809e-02 9.71350898e-01 1.26718516e+02 8.52332103e+06 4.07335595e+02 1.01303597e+00
2.97671234e-02 9.71093345e-01 1.27883926e+02 8.76065314e+06 4.11027265e+02 1.01315940e+00
3.00426937e-02 9.70833545e-01 1.29059980e+02 9.00457844e+06 4.14751663e+02 1.01328402e+00
3.03208150e-02 9.70571482e-01 1.30246774e+02 9.25527952e+06 4.18509065e+02 1.01340985e+00
3.06015110e-02 9.70307135e-01 1.31444407e+02 9.51294398e+06 4.22299750e+02 1.01353690e+00
3.08848056e-02 9.70040488e-01 1.32652974e+02 9.77776463e+06 4.26123999e+02 1.01366518e+00
3.11707228e-02 9.69771521e-01 1.33872574e+02 1.00499396e+07 4.29982095e+02 1.01379470e+00
3.14592869e-02 9.69500215e-01 1.35103307e+02 1.03296723e+07 4.33874324e+02 1.01392548e+00
3.17505224e-02 9.69226551e-01 1.36345272e+02 1.06171721e+07 4.37800971e+02 1.01405753e+00
3.20444540e-02 9.68950510e-01 1.37598571e+02 1.09126539e+07 4.41762328e+02 1.01419085e+00
3.23411067e-02 9.68672073e-01 1.38863305e+02 1.12163384e+07 4.45758686e+02 1.01432547e+00
3.26405057e-02 9.68391221e-01 1.40139578e+02 1.15284527e+07 4.49790338e+02 1.01446139e+00
3.29426763e-02 9.68107934e-01 1.41427492e+02 1.18492299e+07 4.53857581e+02 1.01459864e+00
3.32476444e-02 9.67822192e-01 1.42727152e+02 1.21789097e+07 4.57960712e+02 1.01473722e+00
3.35554356e-02 9.67533976e-01 1.44038664e+02 1.25177382e+07 4.62100033e+02 1.01487714e+00
3.38660763e-02 9.67243266e-01 1.45362134e+02 1.28659684e+07 4.66275845e+02 1.01501843e+00
3.41795927e-02 9.66950041e-01 1.46697669e+02 1.32238603e+07 4.70488454e+02 1.01516109e+00
3.44960115e-02 9.66654283e-01 1.48045378e+02 1.35916809e+07 4.74738166e+02 1.01530513e+00
3.48153596e-02 9.66355969e-01 1.49405369e+02 1.39697047e+07 4.79025291e+02 1.01545058e+00
3.51376641e-02 9.66055081e-01 1.50777753e+02 1.43582137e+07 4.83350140e+02 1.01559745e+00
3.54629523e-02 9.65751597e-01 1.52162641e+02 1.47574975e+07 4.87713028e+02 1.01574575e+00
3.57912518e-02 9.65445497e-01 1.53560144e+02 1.51678540e+07 4.92114270e+02 1.01589549e+00
3.61225906e-02 9.65136760e-01 1.54970376e+02 1.55895890e+07 4.96554185e+02 1.01604669e+00
3.64569968e-02 9.64825365e-01 1.56393450e+02 1.60230168e+07 5.01033094e+02 1.01619937e+00
3.67944988e-02 9.64511290e-01 1.57829481e+02 1.64684602e+07 5.05551318e+02 1.01635353e+00
3.71351252e-02 9.64194516e-01 1.59278586e+02 1.69262512e+07 5.10109185e+02 1.01650921e+00
3.74789050e-02 9.63875020e-01 1.60740881e+02 1.73967306e+07 5.14707021e+02 1.01666640e+00
3.78258673e-02 9.63552780e-01 1.62216483e+02 1.78802487e+07 5.19345157e+02 1.01682513e+00
3.81760416e-02 9.63227776e-01 1.63705513e+02 1.83771654e+07 5.24023924e+02 1.01698541e+00
3.85294577e-02 9.62899986e-01 1.65208089e+02 1.88878504e+07 5.28743658e+02 1.01714726e+00
3.88861456e-02 9.62569387e-01 1.66724333e+02 1.94126836e+07 5.33504695e+02 1.01731069e+00
3.92461355e-02 9.62235957e-01 1.68254367e+02 1.99520555e+07 5.38307376e+02 1.01747573e+00
3.96094580e-02 9.61899675e-01 1.69798313e+02 2.05063669e+07 5.43152041e+02 1.01764238e+00
3.99761440e-02 9.61560518e-01 1.71356296e+02 2.10760301e+07 5.48039035e+02 1.01781066e+00
4.03462246e-02 9.61218464e-01 1.72928441e+02 2.16614682e+07 5.52968704e+02 1.01798059e+00
4.07197312e-02 9.60873490e-01 1.74514874e+02 2.22631163e+07 5.57941399e+02 1.01815219e+00
4.10966956e-02 9.60525573e-01 1.76115722e+02 2.28814212e+07 5.62957469e+02 1.01832548e+00
4.14771497e-02 9.60174691e-01 1.77731114e+02 2.35168420e+07 5.68017269e+02 1.01850046e+00
4.18611259e-02 9.59820820e-01 1.79361179e+02 2.41698504e+07 5.73121156e+02 1.01867717e+00
4.22486568e-02 9.59463937e-01 1.81006048e+02 2.48409310e+07 5.78269487e+02 1.01885561e+00
4.26397753e-02 9.59104020e-01 1.82665852e+02 2.55305817e+07 5.83462625e+02 1.01903581e+00
4.30345146e-02 9.58741045e-01 1.84340724e+02 2.62393139e+07 5.88700933e+02 1.01921778e+00
4.34329081e-02 9.58374987e-01 1.86030798e+02 2.69676532e+07 5.93984777e+02 1.01940154e+00
4.38349899e-02 9.58005824e-01 1.87736209e+02 2.77161395e+07 5.99314525e+02 1.01958711e+00
4.42407939e-02 9.57633532e-01 1.89457093e+02 2.84853274e+07 6.04690549e+02 1.01977451e+00
4.46503546e-02 9.57258087e-01 1.91193587e+02 2.92757866e+07 6.10113223e+02 1.01996375e+00
4.50637069e-02 9.56879464e-01 1.92945830e+02 3.00881027e+07 6.15582922e+02 1.02015487e+00
4.54808858e-02 9.56497640e-01 1.94713962e+02 3.09228770e+07 6.21100025e+02 1.02034787e+00
4.59019267e-02 9.56112590e-01 1.96498124e+02 3.17807273e+07 6.26664913e+02 1.02054277e+00
4.63268655e-02 9.55724289e-01 1.98298456e+02 3.26622883e+07 6.32277970e+02 1.02073961e+00
4.67557381e-02 9.55332714e-01 2.00115103e+02 3.35682122e+07 6.37939582e+02 1.02093838e+00
4.71885811e-02 9.54937838e-01 2.01948210e+02 3.44991687e+07 6.43650138e+02 1.02113913e+00
4.76254311e-02 9.54539638e-01 2.03797920e+02 3.54558460e+07 6.49410028e+02 1.02134186e+00
4.80663252e-02 9.54138088e-01 2.05664382e+02 3.64389511e+07 6.55219648e+02 1.02154660e+00
4.85113010e-02 9.53733163e-01 2.07547744e+02 3.74492100e+07 6.61079392e+02 1.02175336e+00
4.89603961e-02 9.53324838e-01 2.09448154e+02 3.84873689e+07 6.66989660e+02 1.02196218e+00
4.94136487e-02 9.52913087e-01 2.11365764e+02 3.95541942e+07 6.72950853e+02 1.02217307e+00
4.98710974e-02 9.52497885e-01 2.13300725e+02 4.06504731e+07 6.78963375e+02 1.02238605e+00
5.03327808e-02 9.52079206e-01 2.15253190e+02 4.17770142e+07 6.85027633e+02 1.02260114e+00
5.07987384e-02 9.51657024e-01 2.17223313e+02 4.29346485e+07 6.91144036e+02 1.02281837e+00
5.12690095e-02 9.51231313e-01 2.19211251e+02 4.41242292e+07 6.97312996e+02 1.02303777e+00
5.17436343e-02 9.50802047e-01 2.21217160e+02 4.53466330e+07 7.03534927e+02 1.02325934e+00
5.22226528e-02 9.50369199e-01 2.23241198e+02 4.66027604e+07 7.09810245e+02 1.02348312e+00
5.27061059e-02 9.49932744e-01 2.25283525e+02 4.78935363e+07 7.16139370e+02 1.02370913e+00
5.31940346e-02 9.49492655e-01 2.27344301e+02 4.92199111e+07 7.22522725e+02 1.02393739e+00
5.36864803e-02 9.49048905e-01 2.29423689e+02 5.05828606e+07 7.28960734e+02 1.02416792e+00
5.41834848e-02 9.48601467e-01 2.31521853e+02 5.19833874e+07 7.35453823e+02 1.02440076e+00
5.46850904e-02 9.48150314e-01 2.33638956e+02 5.34225214e+07 7.42002424e+02 1.02463592e+00
5.51913396e-02 9.47695420e-01 2.35775166e+02 5.49013203e+07 7.48606967e+02 1.02487343e+00
5.57022754e-02 9.47236757e-01 2.37930650e+02 5.64208708e+07 7.55267889e+02 1.02511332e+00
5.62179413e-02 9.46774298e-01 2.40105577e+02 5.79822887e+07 7.61985627e+02 1.02535560e+00
5.67383809e-02 9.46308015e-01 2.42300117e+02 5.95867205e+07 7.68760621e+02 1.02560031e+00
5.72636385e-02 9.45837881e-01 2.44514443e+02 6.12353436e+07 7.75593314e+02 1.02584747e+00
5.77937587e-02 9.45363869e-01 2.46748726e+02 6.29293674e+07 7.82484150e+02 1.02609710e+00
5.83287865e-02 9.44885949e-01 2.49003142e+02 6.46700342e+07 7.89433579e+02 1.02634924e+00
5.88687674e-02 9.44404095e-01 2.51277867e+02 6.64586198e+07 7.96442051e+02 1.02660391e+00
5.94137471e-02 9.43918278e-01 2.53573077e+02 6.82964347e+07 8.03510019e+02 1.02686114e+00
5.99637720e-02 9.43428470e-01 2.55888953e+02 7.01848248e+07 8.10637938e+02 1.02712095e+00
6.05188888e-02 9.42934643e-01 2.58225674e+02 7.21251727e+07 8.17826268e+02 1.02738337e+00
6.10791446e-02 9.42436768e-01 2.60583421e+02 7.41188981e+07 8.25075468e+02 1.02764843e+00
6.16445870e-02 9.41934817e-01 2.62962379e+02 7.61674594e+07 8.32386003e+02 1.02791616e+00
6.22152640e-02 9.41428761e-01 2.65362732e+02 7.82723544e+07 8.39758339e+02 1.02818659e+00
6.27912241e-02 9.40918571e-01 2.67784666e+02 8.04351213e+07 8.47192943e+02 1.02845974e+00
6.33725161e-02 9.40404219e-01 2.70228368e+02 8.26573399e+07 8.54690289e+02 1.02873565e+00
6.39591895e-02 9.39885674e-01 2.72694028e+02 8.49406329e+07 8.62250848e+02 1.02901435e+00
6.45512940e-02 9.39362909e-01 2.75181838e+02 8.72866666e+07 8.69875099e+02 1.02929586e+00
6.51488799e-02 9.38835893e-01 2.77691988e+02 8.96971525e+07 8.77563519e+02 1.02958021e+00
6.57519980e-02 9.38304598e-01 2.80224672e+02 9.21738481e+07 8.85316590e+02 1.02986744e+00
6.63606995e-02 9.37768994e-01 2.82780087e+02 9.47185586e+07 8.93134796e+02 1.03015758e+00
6.69750361e-02 9.37229050e-01 2.85358429e+02 9.73331376e+07 9.01018624e+02 1.03045066e+00
6.75950599e-02 9.36684739e-01 2.87959895e+02 1.00019489e+08 9.08968562e+02 1.03074671e+00
6.82208237e-02 9.36136029e-01 2.90584688e+02 1.02779568e+08 9.16985103e+02 1.03104576e+00
6.88523804e-02 9.35582891e-01 2.93233007e+02 1.05615381e+08 9.25068741e+02 1.03134785e+00
6.94897838e-02 9.35025294e-01 2.95905056e+02 1.08528992e+08 9.33219971e+02 1.03165300e+00
7.01330880e-02 9.34463210e-01 2.98601041e+02 1.11522516e+08 9.41439294e+02 1.03196126e+00
7.07823476e-02 9.33896606e-01 3.01321166e+02 1.14598130e+08 9.49727210e+02 1.03227266e+00
7.14376177e-02 9.33325453e-01 3.04065642e+02 1.17758064e+08 9.58084224e+02 1.03258723e+00
7.20989541e-02 9.32749721e-01 3.06834676e+02 1.21004612e+08 9.66510843e+02 1.03290500e+00
7.27664127e-02 9.32169378e-01 3.09628481e+02 1.24340129e+08 9.75007574e+02 1.03322601e+00
7.34400504e-02 9.31584395e-01 3.12447269e+02 1.27767032e+08 9.83574930e+02 1.03355029e+00
7.41199244e-02 9.30994740e-01 3.15291255e+02 1.31287804e+08 9.92213425e+02 1.03387789e+00
7.48060922e-02 9.30400383e-01 3.18160655e+02 1.34904994e+08 1.00092357e+03 1.03420884e+00
7.54986124e-02 9.29801293e-01 3.21055688e+02 1.38621219e+08 1.00970590e+03 1.03454317e+00
7.61975435e-02 9.29197438e-01 3.23976572e+02 1.42439168e+08 1.01856091e+03 1.03488093e+00
7.69029450e-02 9.28588788e-01 3.26923530e+02 1.46361600e+08 1.02748914e+03 1.03522214e+00
7.76148768e-02 9.27975311e-01 3.29896785e+02 1.50391350e+08 1.03649112e+03 1.03556685e+00
7.83333993e-02 9.27356976e-01 3.32896560e+02 1.54531326e+08 1.04556737e+03 1.03591510e+00
7.90585736e-02 9.26733751e-01 3.35923083e+02 1.58784517e+08 1.05471842e+03 1.03626693e+00
7.97904612e-02 9.26105607e-01 3.38976582e+02 1.63153990e+08 1.06394480e+03 1.03662237e+00
8.05291243e-02 9.25472509e-01 3.42057287e+02 1.67642895e+08 1.07324705e+03 1.03698146e+00
8.12746256e-02 9.24834428e-01 3.45165430e+02 1.72254465e+08 1.08262570e+03 1.03734425e+00
8.20270284e-02 9.24191331e-01 3.48301244e+02 1.76992020e+08 1.09208130e+03 1.03771078e+00
8.27863966e-02 9.23543187e-01 3.51464965e+02 1.81858970e+08 1.10161439e+03 1.03808109e+00
8.35527946e-02 9.22889964e-01 3.54656829e+02 1.86858814e+08 1.11122551e+03 1.03845522e+00
8.43262876e-02 9.22231630e-01 3.57877075e+02 1.91995145e+08 1.12091520e+03 1.03883321e+00
8.51069413e-02 9.21568153e-01 3.61125945e+02 1.97271652e+08 1.13068401e+03 1.03921511e+00
8.58948219e-02 9.20899501e-01 3.64403680e+02 2.02692123e+08 1.14053250e+03 1.03960096e+00
8.66899963e-02 9.20225642e-01 3.67710525e+02 2.08260445e+08 1.15046122e+03 1.03999081e+00
8.74925321e-02 9.19546544e-01 3.71046726e+02 2.13980609e+08 1.16047071e+03 1.04038469e+00
8.83024974e-02 9.18862175e-01 3.74412530e+02 2.19856714e+08 1.17056154e+03 1.04078266e+00
8.91199609e-02 9.18172502e-01 3.77808189e+02 2.25892967e+08 1.18073426e+03 1.04118476e+00
8.99449922e-02 9.17477494e-01 3.81233952e+02 2.32093685e+08 1.19098944e+03 1.04159104e+00
9.07776612e-02 9.16777117e-01 3.84690075e+02 2.38463302e+08 1.20132763e+03 1.04200154e+00
9.16180387e-02 9.16071340e-01 3.88176812e+02 2.45006369e+08 1.21174940e+03 1.04241631e+00
9.24661960e-02 9.15360131e-01 3.91694420e+02 2.51727558e+08 1.22225532e+03 1.04283540e+00
9.33222052e-02 9.14643456e-01 3.95243158e+02 2.58631663e+08 1.23284595e+03 1.04325887e+00
9.41861389e-02 9.13921283e-01 3.98823288e+02 2.65723607e+08 1.24352186e+03 1.04368675e+00
9.50580705e-02 9.13193580e-01 4.02435073e+02 2.73008443e+08 1.25428362e+03 1.04411910e+00
9.59380740e-02 9.12460315e-01 4.06078776e+02 2.80491358e+08 1.26513182e+03 1.04455596e+00
9.68262242e-02 9.11721454e-01 4.09754666e+02 2.88177675e+08 1.27606701e+03 1.04499740e+00
9.77225965e-02 9.10976966e-01 4.13463010e+02 2.96072858e+08 1.28708978e+03 1.04544346e+00
9.86272669e-02 9.10226817e-01 4.17204080e+02 3.04182517e+08 1.29820070e+03 1.04589420e+00
9.95403124e-02 9.09470975e-01 4.20978147e+02 3.12512409e+08 1.30940036e+03 1.04634967e+00
